start_timestamps,function,duration,parameters
1620521968.173605,imageprocess,2262.5,['5.6M-pink_sorrel_515688.jpg']
1620521968.4039025,mobilenet,2947.5,['3.5M-standing_restrictions_explored_14th_january_2013_46_513166.jpg']
1620521969.0476823,sentiment,8838.0,['1500-strings.json']
1620521969.049081,linpack,34137.157389635315,['8500.0']
1620521969.0733485,imageprocess,4576.5,['13M-forest_515915.jpg']
1620521969.3268669,sentiment,17761.5,['3000-strings.json']
1620521969.3508346,sentiment,10701.0,['1750-strings.json']
1620521969.3744655,encrypt,385.5,"['5000.0', '10.0']"
1620521969.4501967,lrtrain,105881.0,['50M-reviews.csv']
1620521969.8305793,lrtrain,15365.0,['10M-reviews.csv']
1620521969.8903992,mobilenet,2976.0,['1.3M-daisy_514381.jpg']
1620521970.0457084,sentiment,11671.0,['2000-strings.json']
1620521970.0510705,imageprocess,1498.0,['4.5M-forest_513174.jpg']
1620521970.1132529,mobilenet,3068.0,['5.7M-yantra_river_514678.jpg']
1620521970.2724195,mobilenet,2983.0,['4.6M-german_air_force_a340_3001602_517125.jpg']
1620521970.2914937,imageprocess,1821.0,['6.1M-fire_514822.jpg']
1620521970.5458481,videoprocess,9070.0,['5.6M.mp4']
1620521970.6374617,floatmatmult,13819.0,"['matrix1_4000_0.9.txt', 'matrix1_4000_0.9.txt']"
1620521970.7215583,sentiment,7394.0,['1250-strings.json']
1620521970.8180735,lrtrain,47935.0,['20M-reviews.csv']
1620521970.8210635,linpack,8019.114443378119,['750.0']
1620521971.3240933,imageprocess,1697.0,['6.2M-dark_city_513227.jpg']
1620521971.3558857,lrtrain,208818.0,['100M-reviews.csv']
1620521971.367006,lrtrain,105881.0,['50M-reviews.csv']
1620521971.5255096,imageprocess,1387.0,['3.5M-standing_restrictions_explored_14th_january_2013_46_513166.jpg']
1620521971.5810795,lrtrain,15365.0,['10M-reviews.csv']
1620521972.3156683,encrypt,23943.5,"['35000.0', '100.0']"
1620521972.5176196,linpack,31019.5,['7500.0']
1620521972.882253,floatmatmult,1281.0,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']"
1620521973.0076199,sentiment,14421.0,['2500-strings.json']
1620521973.136755,encrypt,17921.0,"['35000.0', '75.0']"
1620521973.2202394,videoprocess,4369.0,['6.1M-720.avi']
1620521973.2702937,mobilenet,3054.0,['4.1M-backlit_flower_513144.jpg']
1620521973.760447,linpack,27397.017274472164,['6500.0']
1620521973.7829776,imageprocess,1487.5,['1.3M-daisy_514381.jpg']
1620521973.8945897,lrtrain,47935.0,['20M-reviews.csv']
1620521974.027433,sentiment,4663.0,['750-strings.json']
1620521974.0392058,imageprocess,1479.0,['5.7M-yantra_river_514678.jpg']
1620521974.1513994,imageprocess,1503.5,['4.6M-german_air_force_a340_3001602_517125.jpg']
1620521974.3683975,floatmatmult,29003.0,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']"
1620521974.4589493,imageprocess,2038.5,['4.1M-backlit_flower_513144.jpg']
1620521974.5140882,mobilenet,3007.0,['2.5M-red_velvet_514717.jpg']
1620521974.603373,lrtrain,208818.0,['100M-reviews.csv']
1620521974.9606144,lrtrain,105881.0,['50M-reviews.csv']
1620521975.009239,sentiment,16049.5,['2750-strings.json']
1620521975.3817372,lrtrain,15365.0,['10M-reviews.csv']
1620521975.7082705,encrypt,34271.5,"['50000.0', '100.0']"
1620521975.7382438,sentiment,6034.0,['1000-strings.json']
1620521976.161495,mobilenet,2964.5,['1.4M-sunset_river_514676.jpg']
1620521976.236166,imageprocess,1334.0,['2.5M-red_velvet_514717.jpg']
1620521976.284797,encrypt,17276.5,"['50000.0', '50.0']"
1620521976.2942016,sentiment,1786.5,['250-strings.json']
1620521976.3475769,encrypt,80.5,"['500.0', '10.0']"
1620521976.3580053,mobilenet,3515.0,['28M-the_river_514681.jpg']
1620521976.5207486,sentiment,521.0,['50-strings.json']
1620521976.6193926,sentiment,12872.0,['2250-strings.json']
1620521976.8055842,linpack,15221.0,['2000.0']
1620521976.8912902,videoprocess,672.0,['1.5M-bird.avi']
1620521976.9443896,linpack,7837.5,['1000.0']
1620521977.0062249,linpack,20104.5,['3500.0']
1620521977.028327,floatmatmult,57067.5,"['matrix1_8000_0.5.txt', 'matrix1_8000_0.5.txt']"
1620521977.0780358,mobilenet,2974.5,['4.0M-hi_there_513531.jpg']
1620521977.450942,linpack,29082.05230326295,['7000.0']
1620521977.64605,sentiment,804.5,['100-strings.json']
1620521977.6675987,floatmatmult,3662.0,"['matrix1_2000_0.9.txt', 'matrix1_2000_0.9.txt']"
1620521978.0369747,imageprocess,1294.0,['1.4M-sunset_river_514676.jpg']
1620521978.0792425,lrtrain,47935.0,['20M-reviews.csv']
1620521978.232647,sentiment,3266.5,['500-strings.json']
1620521978.3814764,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620521978.4442015,imageprocess,4161.5,['28M-the_river_514681.jpg']
1620521978.5005865,encrypt,10401.0,"['50000.0', '30.0']"
1620521978.520191,encrypt,398.0,"['1000.0', '50.0']"
1620521978.562877,encrypt,1088.5,"['5000.0', '30.0']"
1620521978.6052437,encrypt,104.0,"['1000.0', '10.0']"
1620521978.7314754,videoprocess,5612.0,['2.2M-star_trails.avi']
1620521978.74577,imageprocess,1472.0,['4.0M-hi_there_513531.jpg']
1620521978.8606327,sentiment,8838.0,['1500-strings.json']
1620521978.8691592,lrtrain,208818.0,['100M-reviews.csv']
1620521978.8731825,floatmatmult,11399.0,"['matrix1_4000_0.3.txt', 'matrix1_4000_0.3.txt']"
1620521979.0625436,floatmatmult,3588.0,"['matrix1_2000_0.7.txt', 'matrix1_2000_0.7.txt']"
1620521979.1920855,linpack,10546.666986564298,['1500.0']
1620521979.58168,videoprocess,6990.0,['3.8M.mp4']
1620521979.603719,mobilenet,3400.5,['12M-disabled_fashion_513292.jpg']
1620521979.663728,mobilenet,3382.5,['7.4M-ford_gt_35_15_516157.jpg']
1620521979.7666054,imageprocess,4037.0,['12M-disabled_fashion_513292.jpg']
1620521979.7818484,imageprocess,2697.5,['7.4M-ford_gt_35_15_516157.jpg']
1620521980.2541554,linpack,6334.079414587332,['250.0']
1620521980.6464155,lrtrain,105881.0,['50M-reviews.csv']
1620521980.6916928,lrtrain,15365.0,['10M-reviews.csv']
1620521980.7910123,imageprocess,1211.0,['1.6M-lisbon_sunset_514529.jpg']
1620521980.8504868,lrtrain,47935.0,['20M-reviews.csv']
1620521980.8910573,imageprocess,1597.0,['6.4M-peacock_butterfly_2_514342.jpg']
1620521981.090517,encrypt,739.0,"['10000.0', '10.0']"
1620521981.248987,imageprocess,2248.0,['7.9M-craggy_rock_517201.jpg']
1620521981.3275166,videoprocess,531.0,['820K-cbw3.avi']
1620521981.3314216,lrtrain,208818.0,['100M-reviews.csv']
1620521981.4692047,mobilenet,2980.5,['1.6M-lisbon_sunset_514529.jpg']
1620521981.577049,encrypt,1793.5,"['5000.0', '50.0']"
1620521981.7275317,imageprocess,1914.5,['1.3M-one_tacky_cup_515072.jpg']
1620521981.7838113,encrypt,250.0,"['1000.0', '30.0']"
1620521982.3356683,imageprocess,2416.0,['6.3M-cafe_coffe_515939.jpg']
1620521982.393953,mobilenet,2992.5,['6.4M-peacock_butterfly_2_514342.jpg']
1620521982.43065,mobilenet,3112.0,['7.9M-craggy_rock_517201.jpg']
1620521982.5138557,encrypt,11929.5,"['35000.0', '50.0']"
1620521982.5432827,linpack,32452.12236084453,['8000.0']
1620521982.5736973,sentiment,17761.5,['3000-strings.json']
1620521982.799668,mobilenet,2950.0,['1.3M-one_tacky_cup_515072.jpg']
1620521983.1132746,encrypt,145.5,"['500.0', '30.0']"
1620521983.7192707,linpack,36696.5,['10000.0']
1620521983.8022096,videoprocess,397.0,['284K-flame.avi']
1620521983.9318252,linpack,24457.0,['5000.0']
1620521984.2098382,encrypt,921.0,"['5000.0', '25.0']"
1620521984.3368037,linpack,25711.982245681374,['6000.0']
1620521984.7722518,lrtrain,105881.0,['50M-reviews.csv']
1620521984.797379,videoprocess,4964.0,['2.2M.mp4']
1620521984.8346806,videoprocess,814.5,['404K-small.avi']
1620521984.8816535,mobilenet,3109.0,['6.3M-cafe_coffe_515939.jpg']
1620521985.0528111,floatmatmult,2736.0,"['matrix1_2000_0.1.txt', 'matrix1_2000_0.1.txt']"
1620521985.1633956,mobilenet,3033.5,['1.4M-leaves_of_grass_515433.jpg']
1620521985.4603424,linpack,18971.842130518235,['4000.0']
1620521985.5288446,lrtrain,15365.0,['10M-reviews.csv']
1620521986.0098403,lrtrain,47935.0,['20M-reviews.csv']
1620521986.452059,encrypt,7234.5,"['35000.0', '30.0']"
1620521986.5786676,encrypt,6089.5,"['35000.0', '25.0']"
1620521987.0046852,imageprocess,2608.5,['1.4M-leaves_of_grass_515433.jpg']
1620521987.3884656,lrtrain,208818.0,['100M-reviews.csv']
1620521987.4613626,imageprocess,2262.0,['6.8M-eiffel_ice_516309.jpg']
1620521987.502082,lrtrain,105881.0,['50M-reviews.csv']
1620521988.3882601,floatmatmult,1397.0,"['matrix1_1000_0.7.txt', 'matrix1_1000_0.7.txt']"
1620521988.5137208,sentiment,10701.0,['1750-strings.json']
1620521988.5660262,encrypt,212.0,"['1000.0', '25.0']"
1620521988.6401446,sentiment,11671.0,['2000-strings.json']
1620521988.7202609,encrypt,2457.0,"['35000.0', '10.0']"
1620521988.8404133,imageprocess,3225.0,['1.7M-joe_joe_taking_flight_513760.jpg']
1620521989.087945,imageprocess,1821.0,['4.9M-seeing_red_515961.jpg']
1620521989.1529515,encrypt,410.5,"['500.0', '100.0']"
1620521989.1553833,linpack,35822.1924184261,['9000.0']
1620521989.181903,encrypt,1769.5,"['10000.0', '25.0']"
1620521989.3046377,imageprocess,3259.5,['4.2M-praa_sands_2_516054.jpg']
1620521989.4971,videoprocess,8385.0,['4.9M.mp4']
1620521989.6233435,sentiment,7394.0,['1250-strings.json']
1620521989.657859,lrtrain,15365.0,['10M-reviews.csv']
1620521989.7013974,lrtrain,47935.0,['20M-reviews.csv']
1620521989.8255975,encrypt,5222.0,"['10000.0', '75.0']"
1620521989.9454203,encrypt,2116.0,"['10000.0', '30.0']"
1620521990.06312,encrypt,577.0,"['1000.0', '75.0']"
1620521990.0898561,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620521990.1639452,lrtrain,208818.0,['100M-reviews.csv']
1620521990.2901092,sentiment,14421.0,['2500-strings.json']
1620521990.318504,videoprocess,475.0,['660K-drop.avi']
1620521990.435873,lrtrain,105881.0,['50M-reviews.csv']
1620521990.7197335,linpack,13916.737044145872,['2500.0']
1620521990.8185687,floatmatmult,63443.5,"['matrix1_8000_0.9.txt', 'matrix1_8000_0.9.txt']"
1620521991.0749316,encrypt,25640.5,"['50000.0', '75.0']"
1620521991.28185,floatmatmult,1371.5,"['matrix1_1000_0.5.txt', 'matrix1_1000_0.5.txt']"
1620521991.356837,imageprocess,2076.0,['5.1M-itsthemensworld_514784.jpg']
1620521991.473389,lrtrain,15365.0,['10M-reviews.csv']
1620521991.4763727,videoprocess,9439.0,['6.1M.mp4']
1620521991.645774,imageprocess,1268.0,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg']
1620521991.709196,videoprocess,3078.5,['4.9M-640.avi']
1620521991.8265598,encrypt,315.0,"['500.0', '75.0']"
1620521991.8551466,mobilenet,3159.0,['6.8M-eiffel_ice_516309.jpg']
1620521992.152535,sentiment,4663.0,['750-strings.json']
1620521992.201647,lrtrain,47935.0,['20M-reviews.csv']
1620521992.2944732,linpack,24026.947216890592,['5500.0']
1620521992.5540774,imageprocess,1083.0,['1.8M-deserted_bench_197838.jpg']
1620521992.961899,videoprocess,3086.0,['1008K-grb_2.avi']
1620521993.0635478,mobilenet,3125.5,['1.7M-joe_joe_taking_flight_513760.jpg']
1620521993.2593975,encrypt,126.5,"['500.0', '25.0']"
1620521993.3775022,sentiment,16049.5,['2750-strings.json']
1620521993.4604254,lrtrain,208818.0,['100M-reviews.csv']
1620521993.5402482,lrtrain,105881.0,['50M-reviews.csv']
1620521993.9749837,sentiment,6034.0,['1000-strings.json']
1620521994.2683291,mobilenet,3039.5,['4.9M-seeing_red_515961.jpg']
1620521994.2717907,mobilenet,3172.5,['4.2M-praa_sands_2_516054.jpg']
1620521994.360045,floatmatmult,1163.0,"['matrix1_1000_0.1.txt', 'matrix1_1000_0.1.txt']"
1620521994.6781988,lrtrain,15365.0,['10M-reviews.csv']
1620521994.722192,encrypt,8655.0,"['50000.0', '25.0']"
1620521994.8646708,encrypt,3488.5,"['10000.0', '50.0']"
1620521995.1728854,floatmatmult,1481.0,"['matrix1_1000_0.9.txt', 'matrix1_1000_0.9.txt']"
1620521995.2376015,lrtrain,47935.0,['20M-reviews.csv']
1620521995.3547313,floatmatmult,48252.5,"['matrix1_8000_0.1.txt', 'matrix1_8000_0.1.txt']"
1620521995.4798033,mobilenet,3018.5,['5.1M-itsthemensworld_514784.jpg']
1620521995.487468,linpack,20656.87715930902,['4500.0']
1620521995.6704192,mobilenet,2924.5,['4.6M-that_was_the_end_this_is_the_begining_513290.jpg']
1620521995.7193058,floatmatmult,31556.0,"['matrix1_6000_0.5.txt', 'matrix1_6000_0.5.txt']"
1620521996.1276476,linpack,2522.0,['500.0']
1620521996.1512914,encrypt,3549.0,"['5000.0', '100.0']"
1620521996.299875,linpack,37507.22744721689,['9500.0']
1620521996.4786851,sentiment,1786.5,['250-strings.json']
1620521996.6060402,sentiment,521.0,['50-strings.json']
1620521996.6465583,imageprocess,1777.0,['2.4M-venice_in_winter_513381.jpg']
1620521996.6737382,lrtrain,208818.0,['100M-reviews.csv']
1620521996.7198846,encrypt,3518.5,"['50000.0', '10.0']"
1620521996.737418,floatmatmult,10375.5,"['matrix1_4000_0.1.txt', 'matrix1_4000_0.1.txt']"
1620521996.7447233,linpack,15601.77207293666,['3000.0']
1620521996.8354318,encrypt,6981.0,"['10000.0', '100.0']"
1620521996.911804,mobilenet,2979.0,['1.8M-deserted_bench_197838.jpg']
1620521996.9709344,floatmatmult,3300.0,"['matrix1_2000_0.5.txt', 'matrix1_2000_0.5.txt']"
1620521996.9783332,floatmatmult,33575.0,"['matrix1_6000_0.7.txt', 'matrix1_6000_0.7.txt']"
1620521997.2378354,videoprocess,17160.5,['11M-SampleVideo_1280x720_10mb.mp4']
1620521997.260318,linpack,34137.157389635315,['8500.0']
1620521997.3107166,floatmatmult,59077.5,"['matrix1_8000_0.7.txt', 'matrix1_8000_0.7.txt']"
1620521997.4200218,linpack,8019.114443378119,['750.0']
1620521997.4373932,imageprocess,1887.0,['3.4M-glass_chess_2_515415.jpg']
1620521997.678708,mobilenet,2930.0,['2.4M-venice_in_winter_513381.jpg']
1620521997.697908,encrypt,2701.0,"['5000.0', '75.0']"
1620521997.8137531,imageprocess,2132.5,['8.2M-my_soul_517211.jpg']
1620521998.1415477,sentiment,12872.0,['2250-strings.json']
1620521998.2042305,encrypt,757.0,"['1000.0', '100.0']"
1620521998.2790747,videoprocess,9070.0,['5.6M.mp4']
1620521998.2914479,sentiment,804.5,['100-strings.json']
1620521998.4262924,imageprocess,1743.0,['3.7M-south_boston_va_516934.jpg']
1620521998.4831026,linpack,31019.5,['7500.0']
1620521998.9838617,imageprocess,2260.0,['5.6M-statue_of_liberty_original_model_version_2_517010.jpg']
1620521999.0060704,mobilenet,3051.5,['3.4M-glass_chess_2_515415.jpg']
1620521999.298733,sentiment,3266.5,['500-strings.json']
1620521999.6143928,mobilenet,3084.5,['8.2M-my_soul_517211.jpg']
1620521999.6855156,mobilenet,3069.0,['3.7M-south_boston_va_516934.jpg']
1620522000.0743887,videoprocess,4369.0,['6.1M-720.avi']
1620522000.1299214,floatmatmult,51849.0,"['matrix1_8000_0.3.txt', 'matrix1_8000_0.3.txt']"
1620522000.366504,lrtrain,105881.0,['50M-reviews.csv']
1620522000.369728,sentiment,8838.0,['1500-strings.json']
1620522000.4107556,mobilenet,3015.5,['5.6M-statue_of_liberty_original_model_version_2_517010.jpg']
1620522000.426913,sentiment,17761.5,['3000-strings.json']
1620522000.714079,mobilenet,2889.5,['916K-pollution_2_514607.jpg']
1620522000.744077,mobilenet,3055.5,['5.7M-forest_floor_515925.jpg']
1620522000.7750995,imageprocess,931.5,['916K-pollution_2_514607.jpg']
1620522000.812156,linpack,27397.017274472164,['6500.0']
1620522000.997726,imageprocess,2098.5,['5.7M-forest_floor_515925.jpg']
1620522001.0682094,videoprocess,672.0,['1.5M-bird.avi']
1620522001.3063948,sentiment,10701.0,['1750-strings.json']
1620522001.3681977,floatmatmult,34877.5,"['matrix1_6000_0.9.txt', 'matrix1_6000_0.9.txt']"
1620522001.4465635,encrypt,223.0,"['500.0', '50.0']"
1620522001.9022226,floatmatmult,12201.5,"['matrix1_4000_0.5.txt', 'matrix1_4000_0.5.txt']"
1620522002.1054294,videoprocess,6542.0,['5.6M-DLP_PART_2_768k.avi']
1620522002.1132975,mobilenet,2982.5,['2.5M-feliz_quinta_flower_513506.jpg']
1620522002.2365482,mobilenet,3033.0,['1.6M-white_tulips_514483.jpg']
1620522002.2824156,linpack,15221.0,['2000.0']
1620522002.3171585,imageprocess,1587.0,['2.5M-feliz_quinta_flower_513506.jpg']
1620522002.4556487,encrypt,385.5,"['5000.0', '10.0']"
1620522002.6341205,encrypt,23943.5,"['35000.0', '100.0']"
1620522002.798021,floatmatmult,26583.0,"['matrix1_6000_0.1.txt', 'matrix1_6000_0.1.txt']"
1620522002.9645798,imageprocess,2369.0,['1.6M-white_tulips_514483.jpg']
1620522003.2965014,sentiment,11671.0,['2000-strings.json']
1620522003.5356555,videoprocess,5612.0,['2.2M-star_trails.avi']
1620522003.5505219,videoprocess,6990.0,['3.8M.mp4']
1620522003.6377227,lrtrain,15365.0,['10M-reviews.csv']
1620522003.7634866,imageprocess,1517.5,['2.5M-fashion_cupcakes_513638.jpg']
1620522003.821966,linpack,7837.5,['1000.0']
1620522003.9550743,sentiment,7394.0,['1250-strings.json']
1620522004.1255329,videoprocess,531.0,['820K-cbw3.avi']
1620522004.1739378,videoprocess,397.0,['284K-flame.avi']
1620522004.659626,linpack,20104.5,['3500.0']
1620522004.7160964,imageprocess,1341.5,['7.8M-heavy_snow_2_516009.jpg']
1620522004.73368,sentiment,14421.0,['2500-strings.json']
1620522004.7901967,mobilenet,2957.0,['2.5M-fashion_cupcakes_513638.jpg']
1620522004.9577038,floatmatmult,3006.0,"['matrix1_2000_0.3.txt', 'matrix1_2000_0.3.txt']"
1620522005.0319517,encrypt,17921.0,"['35000.0', '75.0']"
1620522005.2327816,encrypt,34271.5,"['50000.0', '100.0']"
1620522005.5402057,linpack,29082.05230326295,['7000.0']
1620522005.9115846,lrtrain,47935.0,['20M-reviews.csv']
1620522006.0990555,imageprocess,2471.0,['4.0M-quotfrench_lacequot_rose_516786.jpg']
1620522006.1207993,encrypt,17276.5,"['50000.0', '50.0']"
1620522006.1559749,sentiment,4663.0,['750-strings.json']
1620522006.3011203,videoprocess,4964.0,['2.2M.mp4']
1620522006.5274248,lrtrain,208818.0,['100M-reviews.csv']
1620522006.601894,encrypt,80.5,"['500.0', '10.0']"
1620522006.6129804,videoprocess,814.5,['404K-small.avi']
1620522006.7964149,imageprocess,1081.5,['952K-iris_and_daisies_2_194935.jpg']
1620522006.831529,mobilenet,3075.0,['7.8M-heavy_snow_2_516009.jpg']
1620522006.870982,floatmatmult,13297.5,"['matrix1_4000_0.7.txt', 'matrix1_4000_0.7.txt']"
1620522006.887046,mobilenet,3116.0,['4.0M-quotfrench_lacequot_rose_516786.jpg']
1620522006.942947,floatmatmult,13819.0,"['matrix1_4000_0.9.txt', 'matrix1_4000_0.9.txt']"
1620522006.9865768,linpack,10546.666986564298,['1500.0']
1620522007.239172,mobilenet,2946.5,['952K-iris_and_daisies_2_194935.jpg']
1620522007.296763,encrypt,10401.0,"['50000.0', '30.0']"
1620522007.3988876,linpack,6334.079414587332,['250.0']
1620522007.4448564,imageprocess,1522.0,['1.3M-pigeon_2_197296.jpg']
1620522007.7108326,linpack,32452.12236084453,['8000.0']
1620522007.934533,linpack,36696.5,['10000.0']
1620522008.0667756,floatmatmult,1281.0,"['matrix1_1000_0.3.txt', 'matrix1_1000_0.3.txt']"
1620522008.2816732,imageprocess,1616.0,['9.2M-rose_2_514080.jpg']
1620522008.4475448,imageprocess,1222.5,['3.0M-french_fries_516538.jpg']
1620522008.486847,floatmatmult,29003.0,"['matrix1_6000_0.3.txt', 'matrix1_6000_0.3.txt']"
1620522009.002768,imageprocess,1820.0,['2.9M-water_splash_515404.jpg']
1620522009.254958,lrtrain,105881.0,['50M-reviews.csv']
1620522009.365927,lrtrain,15365.0,['10M-reviews.csv']
1620522009.4745483,imageprocess,2099.0,['17M-week_2_majestic_rock_514665.jpg']
1620522009.6167138,linpack,24457.0,['5000.0']
1620522009.6764107,linpack,25711.982245681374,['6000.0']
1620522009.7879395,sentiment,16049.5,['2750-strings.json']
1620522009.9223738,encrypt,398.0,"['1000.0', '50.0']"
1620522010.0599988,sentiment,6034.0,['1000-strings.json']
1620522010.2382164,lrtrain,47935.0,['20M-reviews.csv']
1620522010.2901945,imageprocess,3049.5,['5.9M-camping_516859.jpg']
1620522010.5447142,videoprocess,8385.0,['4.9M.mp4']
1620522010.8856826,imageprocess,1167.5,['3.2M-heathcote_515292.jpg']
1620522010.887638,linpack,18971.842130518235,['4000.0']
1620522010.8933768,mobilenet,2984.5,['1.3M-pigeon_2_197296.jpg']
1620522011.4510126,linpack,35822.1924184261,['9000.0']
1620522011.458339,videoprocess,4683.5,['3.8M-lion-sample.avi']
1620522011.6203098,linpack,13916.737044145872,['2500.0']
1620522011.7387002,sentiment,1786.5,['250-strings.json']
1620522011.768422,sentiment,521.0,['50-strings.json']
1620522011.8999863,mobilenet,3069.0,['9.2M-rose_2_514080.jpg']
1620522011.9403472,encrypt,1088.5,"['5000.0', '30.0']"
1620522011.9732955,mobilenet,2952.0,['3.0M-french_fries_516538.jpg']
1620522012.0323951,sentiment,12872.0,['2250-strings.json']
1620522012.038514,imageprocess,1759.0,['1.8M-opera_2_199207.jpg']
1620522012.116143,encrypt,104.0,"['1000.0', '10.0']"
1620522012.2242472,mobilenet,3081.0,['2.9M-water_splash_515404.jpg']
1620522012.3480685,imageprocess,1738.0,['1.9M-walk_away_517169.jpg']
1620522012.510337,videoprocess,475.0,['660K-drop.avi']
1620522012.5121546,linpack,24026.947216890592,['5500.0']
1620522012.6388555,encrypt,739.0,"['10000.0', '10.0']"
1620522012.6794214,mobilenet,3209.5,['17M-week_2_majestic_rock_514665.jpg']
1620522012.7405834,mobilenet,3160.0,['5.9M-camping_516859.jpg']
1620522012.967952,mobilenet,2969.0,['3.2M-heathcote_515292.jpg']
